folder,video1,offset_Ch1,video2,offset_Ch2,video3,offset_Ch3,VWTimestamp,Description,Code,KP
DATA_20160902204155423,20160902204155860@DVR1_Ch1.asf,512.348,20160902204156251@DVR1_Ch2.asf,511.957,20160902204156626@DVR1_Ch3.asf,511.582,20160902205028208,Stabilisation - Rockdump - Start,3.7.1,14.9352
DATA_20160902204155423,20160902204155860@DVR1_Ch1.asf,591.189,20160902204156251@DVR1_Ch2.asf,590.798,20160902204156626@DVR1_Ch3.asf,590.423,20160902205147049,Stabilisation - Rockdump - End,3.7.2,14.9609
DATA_20160902204155423,20160902204155860@DVR1_Ch1.asf,938.874,20160902204156251@DVR1_Ch2.asf,938.483,20160902204156626@DVR1_Ch3.asf,938.108,20160902205734734,Stabilisation - Rockdump - Start,3.7.1,15.1064
DATA_20160902204155423,20160902204155860@DVR1_Ch1.asf,963.474,20160902204156251@DVR1_Ch2.asf,963.083,20160902204156626@DVR1_Ch3.asf,962.708,20160902205759334,Stabilisation - Rockdump - End,3.7.2,15.1165
DATA_20160902204155423,20160902204155860@DVR1_Ch1.asf,1187.078,20160902204156251@DVR1_Ch2.asf,1186.687,20160902204156626@DVR1_Ch3.asf,1186.312,20160902210142938,Stabilisation - Rockdump - Start,3.7.1,15.208
DATA_20160902204155423,20160902204155860@DVR1_Ch1.asf,1340.801,20160902204156251@DVR1_Ch2.asf,1340.41,20160902204156626@DVR1_Ch3.asf,1340.035,20160902210416661,Stabilisation - Rockdump - End,3.7.2,15.2628
DATA_20160902204155423,20160902204155860@DVR1_Ch1.asf,1344.401,20160902204156251@DVR1_Ch2.asf,1344.01,20160902204156626@DVR1_Ch3.asf,1343.635,20160902210420261,Stabilisation - Mattress - Start,3.5.1,15.2644
DATA_20160902204155423,20160902204155860@DVR1_Ch1.asf,1462.963,20160902204156251@DVR1_Ch2.asf,1462.572,20160902204156626@DVR1_Ch3.asf,1462.197,20160902210618823,Other Fixed - Pipe bend,4.11,15.2916
DATA_20160902204155423,20160902204155860@DVR1_Ch1.asf,1659.406,20160902204156251@DVR1_Ch2.asf,1659.015,20160902204156626@DVR1_Ch3.asf,1658.64,20160902210935266,Debris - Other soft debris,6.15,15.3305
DATA_20160902204155423,20160902204155860@DVR1_Ch1.asf,1671.485,20160902204156251@DVR1_Ch2.asf,1671.094,20160902204156626@DVR1_Ch3.asf,1670.719,20160902210947345,Debris - Other soft debris,6.15,15.3331
DATA_20160902204155423,20160902204155860@DVR1_Ch1.asf,1684.686,20160902204156251@DVR1_Ch2.asf,1684.295,20160902204156626@DVR1_Ch3.asf,1683.92,20160902211000546,Debris - Other soft debris,6.15,15.336
DATA_20160902204155423,20160902204155860@DVR1_Ch1.asf,1690.166,20160902204156251@DVR1_Ch2.asf,1689.775,20160902204156626@DVR1_Ch3.asf,1689.4,20160902211006026,Debris - Scaffold tube,6.5,15.3374
DATA_20160902204155423,20160902204155860@DVR1_Ch1.asf,1692.606,20160902204156251@DVR1_Ch2.asf,1692.215,20160902204156626@DVR1_Ch3.asf,1691.84,20160902211008466,Debris - Metalwork,6.7,15.3381
DATA_20160902204155423,20160902204155860@DVR1_Ch1.asf,1700.406,20160902204156251@DVR1_Ch2.asf,1700.015,20160902204156626@DVR1_Ch3.asf,1699.64,20160902211016266,Debris - Metalwork,6.7,15.34
DATA_20160902204155423,20160902204155860@DVR1_Ch1.asf,1714.487,20160902204156251@DVR1_Ch2.asf,1714.096,20160902204156626@DVR1_Ch3.asf,1713.721,20160902211030347,Debris - Scaffold tube,6.5,15.3429
DATA_20160902204155423,20160902204155860@DVR1_Ch1.asf,1753.407,20160902204156251@DVR1_Ch2.asf,1753.016,20160902204156626@DVR1_Ch3.asf,1752.641,20160902211109267,Other Fixed - Flange,4.4,15.3435
DATA_20160902204155423,20160902204155860@DVR1_Ch1.asf,1753.408,20160902204156251@DVR1_Ch2.asf,1753.017,20160902204156626@DVR1_Ch3.asf,1752.642,20160902211109268,Other Fixed - Protective Structure,4.2,15.3435
DATA_20160902204155423,20160902204155860@DVR1_Ch1.asf,1753.588,20160902204156251@DVR1_Ch2.asf,1753.197,20160902204156626@DVR1_Ch3.asf,1752.822,20160902211109448,Stabilisation - Mattress - End,3.5.2,15.3435
DATA_20160902204155423,20160902204155860@DVR1_Ch1.asf,1755.687,20160902204156251@DVR1_Ch2.asf,1755.296,20160902204156626@DVR1_Ch3.asf,1754.921,20160902211111547,Survey Section - End of - Pipe exposed,12.2.1,15.3436
DATA_20160906121801023,20160906121801023@DVR1_Ch1.asf,838.209,20160906121801663@DVR1_Ch2.asf,837.569,20160906121802226@DVR1_Ch3.asf,837.006,20160906123159232,Survey Section - End of - Pipe buried,12.2.2,0.017
DATA_20160825005105042,20160825005105042@DVR1_Ch1.asf,171.701,20160825005105557@DVR1_Ch2.asf,171.186,20160825005105673@DVR1_Ch3.asf,171.07,20160825005356743,Exposure - Start,7.1,21.1661
DATA_20160823143920234,20160823143920546@DVR1_Ch1.asf,366.723,20160823143921031@DVR1_Ch2.asf,366.238,20160823143920234@DVR1_Ch3.asf,367.035,20160823144527269,Measurement - CP Stab,16.2,52.755
DATA_20160906125653254,20160906125653895@DVR1_Ch1.asf,598.848,20160906125654317@DVR1_Ch2.asf,598.426,20160906125654879@DVR1_Ch3.asf,597.864,20160906130652743,Survey Section - Start of - Pipe buried,12.1.2,0.003
DATA_20160903025731005,20160903025731005@DVR1_Ch1.asf,73.081,20160903025731489@DVR1_Ch2.asf,72.597,20160903025731818@DVR1_Ch3.asf,72.268,20160903025844086,Stabilisation - Rockdump - End,3.7.2,0.1533
DATA_20160903025731005,20160903025731005@DVR1_Ch1.asf,193.843,20160903025731489@DVR1_Ch2.asf,193.359,20160903025731818@DVR1_Ch3.asf,193.03,20160903030044848,Stabilisation - Rockdump - Start,3.7.1,0.1048
DATA_20160903025731005,20160903025731005@DVR1_Ch1.asf,206.523,20160903025731489@DVR1_Ch2.asf,206.039,20160903025731818@DVR1_Ch3.asf,205.71,20160903030057528,Stabilisation - Rockdump - End,3.7.2,0.1002
DATA_20160903025731005,20160903025731005@DVR1_Ch1.asf,305.484,20160903025731489@DVR1_Ch2.asf,305.0,20160903025731818@DVR1_Ch3.asf,304.671,20160903030236489,Stabilisation - Rockdump - Start,3.7.1,0.075
DATA_20160903025731005,20160903025731005@DVR1_Ch1.asf,360.726,20160903025731489@DVR1_Ch2.asf,360.242,20160903025731818@DVR1_Ch3.asf,359.913,20160903030331731,Exposure - End,7.2,0.0607
DATA_20160903025731005,20160903025731005@DVR1_Ch1.asf,365.325,20160903025731489@DVR1_Ch2.asf,364.841,20160903025731818@DVR1_Ch3.asf,364.512,20160903030336330,Anode - Bracelet - moderate wastage 25-50%,1.1.2,0.0594
DATA_20160903025731005,20160903025731005@DVR1_Ch1.asf,380.686,20160903025731489@DVR1_Ch2.asf,380.202,20160903025731818@DVR1_Ch3.asf,379.873,20160903030351691,Exposure - Start,7.1,0.0554
DATA_20160903025731005,20160903025731005@DVR1_Ch1.asf,391.206,20160903025731489@DVR1_Ch2.asf,390.722,20160903025731818@DVR1_Ch3.asf,390.393,20160903030402211,Stabilisation - Mattress - End,3.5.2,0.0527
DATA_20160903025731005,20160903025731005@DVR1_Ch1.asf,404.166,20160903025731489@DVR1_Ch2.asf,403.682,20160903025731818@DVR1_Ch3.asf,403.353,20160903030415171,Stabilisation - Mattress - Start,3.5.1,0.0495
DATA_20160903025731005,20160903025731005@DVR1_Ch1.asf,603.449,20160903025731489@DVR1_Ch2.asf,602.965,20160903025731818@DVR1_Ch3.asf,602.636,20160903030734454,Exposure - End,7.2,0.0157
DATA_20160903025731005,20160903025731005@DVR1_Ch1.asf,608.409,20160903025731489@DVR1_Ch2.asf,607.925,20160903025731818@DVR1_Ch3.asf,607.596,20160903030739414,Debris - Metalwork,6.7,0.0146
DATA_20160903025731005,20160903025731005@DVR1_Ch1.asf,739.212,20160903025731489@DVR1_Ch2.asf,738.728,20160903025731818@DVR1_Ch3.asf,738.399,20160903030950217,Measurement - CP Stab,16.2,0.0129
DATA_20160903025731005,20160903025731005@DVR1_Ch1.asf,801.733,20160903025731489@DVR1_Ch2.asf,801.249,20160903025731818@DVR1_Ch3.asf,800.92,20160903031052738,Span - End,8.2,0.0123
DATA_20160903025731005,20160903025731005@DVR1_Ch1.asf,816.893,20160903025731489@DVR1_Ch2.asf,816.409,20160903025731818@DVR1_Ch3.asf,816.08,20160903031107898,Other Fixed - Pipe bend,4.11,0.0105
DATA_20160903025731005,20160903025731005@DVR1_Ch1.asf,888.575,20160903025731489@DVR1_Ch2.asf,888.091,20160903025731818@DVR1_Ch3.asf,887.762,20160903031219580,Other Fixed - Pipe bend,4.11,0.0077
DATA_20160903025731005,20160903025731005@DVR1_Ch1.asf,928.455,20160903025731489@DVR1_Ch2.asf,927.971,20160903025731818@DVR1_Ch3.asf,927.642,20160903031259460,Span - Start,8.1,0.0061
DATA_20160903025731005,20160903025731005@DVR1_Ch1.asf,928.456,20160903025731489@DVR1_Ch2.asf,927.972,20160903025731818@DVR1_Ch3.asf,927.643,20160903031259461,Other Feature,10,0.0061
DATA_20160903025731005,20160903025731005@DVR1_Ch1.asf,931.436,20160903025731489@DVR1_Ch2.asf,930.952,20160903025731818@DVR1_Ch3.asf,930.623,20160903031302441,Exposure - Start,7.1,0.006
DATA_20160903025731005,20160903025731005@DVR1_Ch1.asf,931.735,20160903025731489@DVR1_Ch2.asf,931.251,20160903025731818@DVR1_Ch3.asf,930.922,20160903031302740,Survey Section - End of - Pipe exposed,12.2.1,0.006
DATA_20160825164058041,20160825164058041@DVR1_Ch1.asf,828.525,20160825164058619@DVR1_Ch2.asf,827.947,20160825164058943@DVR1_Ch3.asf,827.623,20160825165446566,Debris - Soft rope,6.4,8.3086
DATA_20160825164058041,20160825164058041@DVR1_Ch1.asf,963.288,20160825164058619@DVR1_Ch2.asf,962.71,20160825164058943@DVR1_Ch3.asf,962.386,20160825165701329,Exposure - End,7.2,8.25
DATA_20160825164058041,20160825164058041@DVR1_Ch1.asf,984.569,20160825164058619@DVR1_Ch2.asf,983.991,20160825164058943@DVR1_Ch3.asf,983.667,20160825165722610,Field Joint - Normal,2.1,8.241
DATA_20160825164058041,20160825164058041@DVR1_Ch1.asf,1012.69,20160825164058619@DVR1_Ch2.asf,1012.112,20160825164058943@DVR1_Ch3.asf,1011.788,20160825165750731,Field Joint - Normal,2.1,8.228
DATA_20160825164058041,20160825164058041@DVR1_Ch1.asf,1042.69,20160825164058619@DVR1_Ch2.asf,1042.112,20160825164058943@DVR1_Ch3.asf,1041.788,20160825165820731,Field Joint - Normal,2.1,8.216
DATA_20160825164058041,20160825164058041@DVR1_Ch1.asf,1057.171,20160825164058619@DVR1_Ch2.asf,1056.593,20160825164058943@DVR1_Ch3.asf,1056.269,20160825165835212,Exposure - Start,7.1,8.21
DATA_20160825164058041,20160825164058041@DVR1_Ch1.asf,1511.741,20160825164058619@DVR1_Ch2.asf,1511.163,20160825164058943@DVR1_Ch3.asf,1510.839,20160825170609782,Debris - Netting,6.2,8.027
DATA_20160825164058041,20160825164058041@DVR1_Ch1.asf,1515.221,20160825164058619@DVR1_Ch2.asf,1514.643,20160825164058943@DVR1_Ch3.asf,1514.319,20160825170613262,Debris - Boulder,6.1,8.026
DATA_20160825164058041,20160825164058041@DVR1_Ch1.asf,1534.862,20160825164058619@DVR1_Ch2.asf,1534.284,20160825164058943@DVR1_Ch3.asf,1533.96,20160825170632903,Debris - Boulder,6.1,8.018
DATA_20160901072407068,20160901072407599@DVR1_Ch1.asf,-0.531,20160901072407943@DVR1_Ch2.asf,-0.875,20160901072408349@DVR1_Ch3.asf,-1.281,20160901072407068,Survey Section - Start of - Pipe buried,12.1.2,0.0
DATA_20160901072407068,20160901072407599@DVR1_Ch1.asf,654.608,20160901072407943@DVR1_Ch2.asf,654.264,20160901072408349@DVR1_Ch3.asf,653.858,20160901073502207,Debris - Wire rope,6.3,0.3812
DATA_20160901072407068,20160901072407599@DVR1_Ch1.asf,669.008,20160901072407943@DVR1_Ch2.asf,668.664,20160901072408349@DVR1_Ch3.asf,668.258,20160901073516607,Stabilisation - Rockdump - End,3.7.2,0.3755
DATA_20160901072407068,20160901072407599@DVR1_Ch1.asf,1534.9,20160901072407943@DVR1_Ch2.asf,1534.556,20160901072408349@DVR1_Ch3.asf,1534.15,20160901074942499,Stabilisation - Rockdump - Start,3.7.1,0.021
DATA_20160901072407068,20160901072407599@DVR1_Ch1.asf,1536.12,20160901072407943@DVR1_Ch2.asf,1535.776,20160901072408349@DVR1_Ch3.asf,1535.37,20160901074943719,Stabilisation - Mattress - End,3.5.2,0.0204
DATA_20160823162409977,20160823162410555@DVR1_Ch1.asf,330.447,20160823162411086@DVR1_Ch2.asf,329.916,20160823162409977@DVR1_Ch3.asf,331.025,20160823162941002,Field Joint,2,51.494
DATA_20160823162409977,20160823162410555@DVR1_Ch1.asf,346.767,20160823162411086@DVR1_Ch2.asf,346.236,20160823162409977@DVR1_Ch3.asf,347.345,20160823162957322,Anode - Bracelet - slight wastage 0-25%,1.1.1,51.4877
DATA_20160907141017055,20160907141017055@DVR1_Ch1.asf,480.918,20160907141017649@DVR1_Ch2.asf,480.324,20160907141018243@DVR1_Ch3.asf,479.73,20160907141817973,Exposure - Start,7.1,2.91
DATA_20160907141017055,20160907141017055@DVR1_Ch1.asf,552.159,20160907141017649@DVR1_Ch2.asf,551.565,20160907141018243@DVR1_Ch3.asf,550.971,20160907141929214,Exposure - End,7.2,2.934
DATA_20160907141017055,20160907141017055@DVR1_Ch1.asf,599.16,20160907141017649@DVR1_Ch2.asf,598.566,20160907141018243@DVR1_Ch3.asf,597.972,20160907142016215,Exposure - Start,7.1,2.954
DATA_20160907141017055,20160907141017055@DVR1_Ch1.asf,736.402,20160907141017649@DVR1_Ch2.asf,735.808,20160907141018243@DVR1_Ch3.asf,735.214,20160907142233457,Exposure - End,7.2,3.003
DATA_20160907141017055,20160907141017055@DVR1_Ch1.asf,1467.052,20160907141017649@DVR1_Ch2.asf,1466.458,20160907141018243@DVR1_Ch3.asf,1465.864,20160907143444107,Exposure - Start,7.1,3.3016
DATA_20160907141017055,20160907141017055@DVR1_Ch1.asf,1577.254,20160907141017649@DVR1_Ch2.asf,1576.66,20160907141018243@DVR1_Ch3.asf,1576.066,20160907143634309,Exposure - End,7.2,3.34
DATA_20160901114052451,20160901114053154@DVR1_Ch1.asf,414.217,20160901114053560@DVR1_Ch2.asf,413.811,20160901114053935@DVR1_Ch3.asf,413.436,20160901114747371,Stabilisation - Rockdump - End,3.7.2,57.887
DATA_20160901114052451,20160901114053154@DVR1_Ch1.asf,565.579,20160901114053560@DVR1_Ch2.asf,565.173,20160901114053935@DVR1_Ch3.asf,564.798,20160901115018733,Stabilisation - Mattress - Start,3.5.1,57.919
DATA_20160901114052451,20160901114053154@DVR1_Ch1.asf,582.66,20160901114053560@DVR1_Ch2.asf,582.254,20160901114053935@DVR1_Ch3.asf,581.879,20160901115035814,Stabilisation - Mattress - End,3.5.2,57.9214
DATA_20160901114052451,20160901114053154@DVR1_Ch1.asf,989.306,20160901114053560@DVR1_Ch2.asf,988.9,20160901114053935@DVR1_Ch3.asf,988.525,20160901115722460,Exposure - Start,7.1,58.0131
DATA_20160901114052451,20160901114053154@DVR1_Ch1.asf,1113.308,20160901114053560@DVR1_Ch2.asf,1112.902,20160901114053935@DVR1_Ch3.asf,1112.527,20160901115926462,Span - Start,8.1,58.05
DATA_20160825191100017,20160825191100017@DVR1_Ch1.asf,372.264,20160825191100517@DVR1_Ch2.asf,371.764,20160825191100923@DVR1_Ch3.asf,371.358,20160825191712281,Debris - Boulder,6.1,5.322
DATA_20160825191100017,20160825191100017@DVR1_Ch1.asf,768.384,20160825191100517@DVR1_Ch2.asf,767.884,20160825191100923@DVR1_Ch3.asf,767.478,20160825192348401,Exposure - End,7.2,5.1603
DATA_20160825191100017,20160825191100017@DVR1_Ch1.asf,782.714,20160825191100517@DVR1_Ch2.asf,782.214,20160825191100923@DVR1_Ch3.asf,781.808,20160825192402731,Exposure - Start,7.1,5.1539
DATA_20160825191100017,20160825191100017@DVR1_Ch1.asf,1458.171,20160825191100517@DVR1_Ch2.asf,1457.671,20160825191100923@DVR1_Ch3.asf,1457.265,20160825193518188,Debris - Soft rope,6.4,4.8735
DATA_20160825191100017,20160825191100017@DVR1_Ch1.asf,1745.738,20160825191100517@DVR1_Ch2.asf,1745.238,20160825191100923@DVR1_Ch3.asf,1744.832,20160825194005755,Debris - Boulder,6.1,4.752
DATA_20160823214315049,20160823214315049@DVR1_Ch1.asf,950.788,20160823214315565@DVR1_Ch2.asf,950.272,20160823214315976@DVR1_Ch3.asf,949.861,20160823215905837,Exposure - End,7.2,46.4393
DATA_20160823214315049,20160823214315049@DVR1_Ch1.asf,1123.432,20160823214315565@DVR1_Ch2.asf,1122.916,20160823214315976@DVR1_Ch3.asf,1122.505,20160823220158481,Exposure - Start,7.1,46.3777
DATA_20160824034333014,20160824034333014@DVR1_Ch1.asf,949.199,20160824034333436@DVR1_Ch2.asf,948.777,20160824034333983@DVR1_Ch3.asf,948.23,20160824035922213,Exposure - End,7.2,42.399
DATA_20160824034333014,20160824034333014@DVR1_Ch1.asf,1114.087,20160824034333436@DVR1_Ch2.asf,1113.665,20160824034333983@DVR1_Ch3.asf,1113.118,20160824040207101,Measurement - CP Stab,16.2,42.385
DATA_20160824034333014,20160824034333014@DVR1_Ch1.asf,1382.53,20160824034333436@DVR1_Ch2.asf,1382.108,20160824034333983@DVR1_Ch3.asf,1381.561,20160824040635544,Exposure - Start,7.1,42.369
DATA_20160824034333014,20160824034333014@DVR1_Ch1.asf,1622.534,20160824034333436@DVR1_Ch2.asf,1622.112,20160824034333983@DVR1_Ch3.asf,1621.565,20160824041035548,Exposure - End,7.2,42.2934
DATA_20160908031534685,20160908031534685@DVR1_Ch1.asf,331.573,20160908031535232@DVR1_Ch2.asf,331.026,20160908031535466@DVR1_Ch3.asf,330.792,20160908032106258,Exposure - Start,7.1,0.864
DATA_20160908031534685,20160908031534685@DVR1_Ch1.asf,343.213,20160908031535232@DVR1_Ch2.asf,342.666,20160908031535466@DVR1_Ch3.asf,342.432,20160908032117898,Exposure - End,7.2,0.867
DATA_20160907134017008,20160907134017008@DVR1_Ch1.asf,1592.756,20160907134017289@DVR1_Ch2.asf,1592.475,20160907134018062@DVR1_Ch3.asf,1591.702,20160907140649764,Exposure - Start,7.1,2.635
DATA_20160907134017008,20160907134017008@DVR1_Ch1.asf,1717.12,20160907134017289@DVR1_Ch2.asf,1716.839,20160907134018062@DVR1_Ch3.asf,1716.066,20160907140854128,Exposure - End,7.2,2.6807
DATA_20160825035110051,20160825035110051@DVR1_Ch1.asf,33.015,20160825035110333@DVR1_Ch2.asf,32.733,20160825035110708@DVR1_Ch3.asf,32.358,20160825035143066,Field Joint - Normal,2.1,17.271
DATA_20160825035110051,20160825035110051@DVR1_Ch1.asf,218.057,20160825035110333@DVR1_Ch2.asf,217.775,20160825035110708@DVR1_Ch3.asf,217.4,20160825035448108,Anode - Bracelet - slight wastage 0-25%,1.1.1,17.209
DATA_20160825035110051,20160825035110051@DVR1_Ch1.asf,248.221,20160825035110333@DVR1_Ch2.asf,247.939,20160825035110708@DVR1_Ch3.asf,247.564,20160825035518272,Field Joint - Normal,2.1,17.198
DATA_20160825035110051,20160825035110051@DVR1_Ch1.asf,312.298,20160825035110333@DVR1_Ch2.asf,312.016,20160825035110708@DVR1_Ch3.asf,311.641,20160825035622349,Anode - Bracelet - slight wastage 0-25%,1.1.1,17.179
DATA_20160825035110051,20160825035110051@DVR1_Ch1.asf,335.739,20160825035110333@DVR1_Ch2.asf,335.457,20160825035110708@DVR1_Ch3.asf,335.082,20160825035645790,Exposure - Start,7.1,17.1717
DATA_20160823060103081,20160823060103081@DVR1_Ch1.asf,0.074,20160823060103549@DVR1_Ch2.asf,-0.394,20160823060104253@DVR1_Ch3.asf,-1.098,20160823060103155,Survey Section - Start of - Pipe exposed,12.1.1,57.5529
DATA_20160823060103081,20160823060103081@DVR1_Ch1.asf,0.174,20160823060103549@DVR1_Ch2.asf,-0.294,20160823060104253@DVR1_Ch3.asf,-0.998,20160823060103255,Exposure - End,7.2,57.5529
DATA_20160823060103081,20160823060103081@DVR1_Ch1.asf,29.915,20160823060103549@DVR1_Ch2.asf,29.447,20160823060104253@DVR1_Ch3.asf,28.743,20160823060132996,Exposure - Start,7.1,57.549
DATA_20160825052418012,20160825052418012@DVR1_Ch1.asf,725.923,20160825052418355@DVR1_Ch2.asf,725.58,20160825052418777@DVR1_Ch3.asf,725.158,20160825053623935,Debris - Other soft debris,6.15,15.437
DATA_20160901234915511,20160901234915511@DVR1_Ch1.asf,1292.95,20160901234915917@DVR1_Ch2.asf,1292.544,20160901234916723@DVR1_Ch3.asf,1291.738,20160902001048461,Stabilisation - Mattress - End,3.5.2,0.095
DATA_20160901234915511,20160901234915511@DVR1_Ch1.asf,1654.56,20160901234915917@DVR1_Ch2.asf,1654.154,20160901234916723@DVR1_Ch3.asf,1653.348,20160902001650071,Other Fixed - Pipe bend,4.11,-0.011
DATA_20160901234915511,20160901234915511@DVR1_Ch1.asf,1696.441,20160901234915917@DVR1_Ch2.asf,1696.035,20160901234916723@DVR1_Ch3.asf,1695.229,20160902001731952,Other Fixed - Pipe bend,4.11,-0.0232
DATA_20160901234915511,20160901234915511@DVR1_Ch1.asf,1700.441,20160901234915917@DVR1_Ch2.asf,1700.035,20160901234916723@DVR1_Ch3.asf,1699.229,20160902001735952,Debris - Metalwork,6.7,-0.0247
DATA_20160901234915511,20160901234915511@DVR1_Ch1.asf,1788.923,20160901234915917@DVR1_Ch2.asf,1788.517,20160901234916723@DVR1_Ch3.asf,1787.711,20160902001904434,Stabilisation - Mattress - Start,3.5.1,-0.0484
DATA_20160825045416886,20160825045417589@DVR1_Ch1.asf,939.585,20160825045416886@DVR1_Ch2.asf,940.288,20160825045418198@DVR1_Ch3.asf,938.976,20160825050957174,Exposure - End,7.2,15.834
DATA_20160825045416886,20160825045417589@DVR1_Ch1.asf,983.665,20160825045416886@DVR1_Ch2.asf,984.368,20160825045418198@DVR1_Ch3.asf,983.056,20160825051041254,Debris - Other soft debris,6.15,15.823
DATA_20160825045416886,20160825045417589@DVR1_Ch1.asf,992.466,20160825045416886@DVR1_Ch2.asf,993.169,20160825045418198@DVR1_Ch3.asf,991.857,20160825051050055,Field Joint - Normal,2.1,15.821
DATA_20160825045416886,20160825045417589@DVR1_Ch1.asf,1026.186,20160825045416886@DVR1_Ch2.asf,1026.889,20160825045418198@DVR1_Ch3.asf,1025.577,20160825051123775,Anode - Bracelet - slight wastage 0-25%,1.1.1,15.814
DATA_20160825045416886,20160825045417589@DVR1_Ch1.asf,1169.908,20160825045416886@DVR1_Ch2.asf,1170.611,20160825045418198@DVR1_Ch3.asf,1169.299,20160825051347497,Measurement - CP Stab,16.2,15.813
DATA_20160825045416886,20160825045417589@DVR1_Ch1.asf,1305.07,20160825045416886@DVR1_Ch2.asf,1305.773,20160825045418198@DVR1_Ch3.asf,1304.461,20160825051602659,Exposure - Start,7.1,15.809
DATA_20160825045416886,20160825045417589@DVR1_Ch1.asf,1660.395,20160825045416886@DVR1_Ch2.asf,1661.098,20160825045418198@DVR1_Ch3.asf,1659.786,20160825052157984,Debris - Other soft debris,6.15,15.706
DATA_20160823184310255,20160823184310255@DVR1_Ch1.asf,140.048,20160823184310505@DVR1_Ch2.asf,139.798,20160823184310942@DVR1_Ch3.asf,139.361,20160823184530303,Field Joint,2.0,50.103
DATA_20160823184310255,20160823184310255@DVR1_Ch1.asf,189.649,20160823184310505@DVR1_Ch2.asf,189.399,20160823184310942@DVR1_Ch3.asf,188.962,20160823184619904,Field Joint,2.0,50.09
DATA_20160823184310255,20160823184310255@DVR1_Ch1.asf,280.45,20160823184310505@DVR1_Ch2.asf,280.2,20160823184310942@DVR1_Ch3.asf,279.763,20160823184750705,Field Joint,2.0,50.065
